compound_s,positive_s,negative_s,neutral_s
0.08118139534883724,0.20897674418604653,0.15388372093023256,0.637139534883721
0.12658913043478265,0.10732608695652175,0.0898695652173913,0.8028260869565217
-0.045964705882352935,0.01885294117647059,0.06779411764705882,0.9133235294117648
0.4064857142857143,0.4412142857142857,0.02592857142857143,0.5328571428571428
