compound_s,positive_s,negative_s,neutral_s
0.019757142857142862,0.12828571428571428,0.14357142857142854,0.7281428571428572
-0.02750714285714286,0.055285714285714285,0.06614285714285714,0.8785714285714287
0.042038461538461545,0.04569230769230769,0.06792307692307692,0.8863846153846155
0.22944,0.1982,0.0422,0.7596
